http://dbpedia.org/ontology/Person;;;What is the alma mater of the chancellor of Germany <A>?;SELECT ?Almamater WHERE { <A> dbo:almaMater ?Almamater };select distinct ?a where { ?a dbo:almaMater ?Almamater };1
;;;Who is the husband of <A>?;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <h<A>> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/spouse> <h?a> };187
http://dbpedia.org/ontology/Artwork;;;Who painted <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:author ?uri };select distinct ?a where { ?a dbo:author ?uri };176
http://dbpedia.org/ontology/Place;;;What is the highest place of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbp:highest ?uri };select distinct ?a where { ?a dbp:highest ?uri };62
http://dbpedia.org/ontology/Place;;;When did <A> join the EU?;SELECT DISTINCT ?date WHERE { <A> dbp:accessioneudate ?date };select distinct ?a where { ?a dbp:accessioneudate ?date };173
;;;Which actors play in <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/starring> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/starring> ?uri };168
;;;Who wrote <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/author> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/property/author> ?uri };160
;;;Give me English actors <A> in <B>.;SELECT DISTINCT ?uri WHERE { <h<B>_(1983_film)> <A> ?uri . ?uri dbo:birthPlace ?city . ?city dbo:country <http://dbpedia.org/resource/United_Kingdom> };select distinct ?a,?b where { <h?b_(1983_film)> ?a ?uri . ?uri dbo:birthPlace ?city . ?city dbo:country <http://dbpedia.org/resource/United_Kingdom> };157
http://dbpedia.org/ontology/Place;;;What is the nick name of <A>?;SELECT ?nm WHERE { <A> foaf:nick ?nm };select distinct ?a where { ?a foaf:nick ?nm };155
http://dbpedia.org/ontology/City;;;In which <A> was the president of Montenegro born?;"SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/property/title> dbr:President_of_Montenegro ; dbo:birthPlace ?uri . ?uri dbo:type <A> }";"select distinct ?a where { ?x <http://dbpedia.org/property/title> dbr:President_of_Montenegro ; dbo:birthPlace ?uri . ?uri dbo:type ?a }";150
;;;What is the longest river in <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> ; <http://dbpedia.org/ontology/country> <h<A>> ; <http://dbpedia.org/property/length> ?l } ORDER BY DESC(?l) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/River> ; <http://dbpedia.org/ontology/country> <h?a> ; <http://dbpedia.org/property/length> ?l }";25
http://dbpedia.org/ontology/Place;;;What is the area code of <A>?;SELECT DISTINCT ?string WHERE { <A> dbo:areaCode ?string };select distinct ?a where { ?a dbo:areaCode ?string };143
http://dbpedia.org/ontology/Place;;;Which professional surfers were born in <A>?;"SELECT DISTINCT ?uri WHERE { { ?uri dbo:occupation res:Surfer ; dbo:birthPlace <A> } UNION { ?uri dbo:occupation res:Surfer ; dbo:birthPlace ?place . ?place dbo:country <A> } }";"select distinct ?a where { { ?uri dbo:occupation res:Surfer ; dbo:birthPlace ?a } UNION { ?uri dbo:occupation res:Surfer ; dbo:birthPlace ?place . ?place dbo:country ?a } }";139
;;;How many moons does <A> have?;SELECT DISTINCT ?n WHERE { <h<A>> <http://dbpedia.org/property/satellites> ?n };select distinct ?a where { <h?a> <http://dbpedia.org/property/satellites> ?n };136
;;;What is <A>'s real name?;"SELECT DISTINCT ?label WHERE { <h<A>> <http://xmlns.com/foaf/0.1/name> ?label FILTER ( str(?label) != ""Batman"" ) }";"select distinct ?a where { <h?a> <http://xmlns.com/foaf/0.1/name> ?label FILTER ( str(?label) != ""Batman"" ) }";134
;;;What is <A> famous for?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/knownFor> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/knownFor> ?uri };132
;;;Who is the <A> of WikiLeaks?;SELECT ?uri WHERE { res:WikiLeaks o<A> ?uri };select distinct ?a where { res:WikiLeaks o?a ?uri };128
http://dbpedia.org/ontology/Person;;;<A> was the governor of which U.S. state?;SELECT DISTINCT ?uri WHERE { <A> dbo:region ?uri };select distinct ?a where { ?a dbo:region ?uri };126
http://dbpedia.org/ontology/Automobile;;;How many years was the <A> manufactured?;"SELECT ?years WHERE { <A> dbo:productionEndYear ?end ; dbo:productionStartYear ?start. BIND ( ( year(xsd:date(?end)) - year(xsd:date(?start)) ) AS ?years) }";"select distinct ?a where { ?a dbo:productionEndYear ?end ; dbo:productionStartYear ?start. BIND ( ( year(xsd:date(?end)) - year(xsd:date(?start)) ) AS ?years) }";125
http://dbpedia.org/ontology/Person;;;When was <A> shot?;SELECT DISTINCT xsd:date(?date) WHERE { <A> dbo:deathDate ?date };select distinct ?a where { ?a dbo:deathDate ?date };124
http://dbpedia.org/ontology/Person;;;How many <B> has <A>?;SELECT (COUNT(?Awards) AS ?Counter) WHERE { <A> <B> ?Awards };select distinct ?a,?b where { ?a ?b ?Awards };111
http://dbpedia.org/ontology/Person;;;Is <A> a vegan?;ASK WHERE { <A> a <http://dbpedia.org/class/yago/WikicatAmericanVegans> };select distinct ?a where { ?a a <http://dbpedia.org/class/yago/WikicatAmericanVegans> };117
;;;Which German cities have more than 250000 inhabitants?;"SELECT DISTINCT ?uri WHERE { { ?uri a <http://dbpedia.org/ontology/City> } UNION { ?uri a <http://dbpedia.org/ontology/Town> } ?uri <http://dbpedia.org/ontology/country> <h<A>> ; <http://dbpedia.org/ontology/populationTotal> ?population FILTER ( ?population > 250000 ) }";"select distinct ?a where { { ?uri a <http://dbpedia.org/ontology/City> } UNION { ?uri a <http://dbpedia.org/ontology/Town> } ?uri <http://dbpedia.org/ontology/country> <h?a> ; <http://dbpedia.org/ontology/populationTotal> ?population FILTER ( ?population > 250000 ) }";113
http://dbpedia.org/ontology/University;;;How many students does the Free University of <A> have?;SELECT DISTINCT ?num WHERE { <A> <http://dbpedia.org/ontology/numberOfStudents> ?num };select distinct ?a where { ?a <http://dbpedia.org/ontology/numberOfStudents> ?num };10
;;;What is the <A> of IBM?;SELECT ?number WHERE { res:IBM o<A> ?number };select distinct ?a where { res:IBM o?a ?number };1
;;;Who does the <A> of <B>?;SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>actor> ?uri };select distinct ?a,?b where { <h?b> <h?aactor> ?uri };129
;;;Through which countries does the Yenisei river flow?;SELECT DISTINCT ?uri WHERE { res:Yenisei_River <h<A>> ?uri };select distinct ?a where { res:Yenisei_River <h?a> ?uri };181
;;;Give me all cars that are produced in <A>.;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Automobile> { ?uri <http://dbpedia.org/ontology/assembly> <h<A>> } UNION { ?uri <http://dbpedia.org/property/assembly> <h<A>> } UNION { { ?uri <http://dbpedia.org/ontology/manufacturer> ?x } UNION { ?uri <http://dbpedia.org/property/manufacturer> ?x } { ?x <http://dbpedia.org/ontology/locationCountry> <h<A>> } UNION { ?x <http://dbpedia.org/ontology/location> <h<A>> } } };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Automobile> { ?uri <http://dbpedia.org/ontology/assembly> <h?a> } UNION { ?uri <http://dbpedia.org/property/assembly> <h?a> } UNION { { ?uri <http://dbpedia.org/ontology/manufacturer> ?x } UNION { ?uri <http://dbpedia.org/property/manufacturer> ?x } { ?x <http://dbpedia.org/ontology/locationCountry> <h?a> } UNION { ?x <http://dbpedia.org/ontology/location> <h?a> } } };7
;;;When did <A> die?;SELECT DISTINCT ?date WHERE { <h<A>> <http://dbpedia.org/ontology/deathDate> ?date };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/deathDate> ?date };135
;;;What is the highest volcano in <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Volcano> ; <http://dbpedia.org/ontology/locatedInArea> ?area . ?area dct:subject <A> . ?uri <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) LIMIT 1";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Volcano> ; <http://dbpedia.org/ontology/locatedInArea> ?area . ?area dct:subject ?a . ?uri <http://dbpedia.org/ontology/elevation> ?elevation }";50
;;;Give me all <A> from the prohibition era.;"SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation dbr:Gangster ; dct:subject <A> }";"select distinct ?a where { ?uri dbo:occupation dbr:Gangster ; dct:subject ?a }";83
;;;Give me all spacecrafts that flew to <A>.;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?s WHERE { ?s dct:subject <A>_rovers ; rdf:type ?type FILTER ( ?type IN (dbo:Satellite, dbo:ArtificialSatellite) ) }";"select distinct ?a where { ?s dct:subject ?a_rovers ; rdf:type ?type FILTER ( ?type IN (dbo:Satellite, dbo:ArtificialSatellite) ) }";71
;;;When did <A>'s <B> die?;SELECT DISTINCT xsd:date(?date) WHERE { <h<A>> <h<B>> ?x . ?x <http://dbpedia.org/ontology/deathDate> ?date. };select distinct ?a,?b where { <h?a> <h?b> ?x . ?x <http://dbpedia.org/ontology/deathDate> ?date. };102
http://dbpedia.org/ontology/Company;;;Who owns <A>?;SELECT DISTINCT ?uri WHERE { <A> dbp:founders ?uri };select distinct ?a where { ?a dbp:founders ?uri };145
;;;Who was <A> by Socrates?;SELECT DISTINCT ?uri WHERE { ?uri <h<A>By> <http://dbpedia.org/resource/Socrates> };select distinct ?a where { ?uri <h?aBy> <http://dbpedia.org/resource/Socrates> };198
http://dbpedia.org/ontology/Place;;;Which professional surfers were born on the <A>?;"SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation dbr:Surfer ; dbo:birthPlace <A> }";"select distinct ?a where { ?uri dbo:occupation dbr:Surfer ; dbo:birthPlace ?a }";96
http://dbpedia.org/ontology/Person;;;Who were the parents of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:parent ?uri };select distinct ?a where { ?a dbo:parent ?uri };40
;;;Are there any castles in the <A>?;PREFIX dbc: <http://dbpedia.org/resource/Category:> ASK WHERE { ?uri dct:subject <A> };select distinct ?a where { ?uri dct:subject ?a };79
;;;Which languages are <A> in <B>?;SELECT DISTINCT ?uri WHERE { ?uri <h<A>In> <h<B>> };select distinct ?a,?b where { ?uri <h?aIn> <h?b> };141
http://dbpedia.org/ontology/Place;;;Which countries are connected by the <A>?;SELECT DISTINCT ?uri WHERE { {<h<A>> <B> ?uri } UNION {<A> <B> ?uri} };select distinct ?a,?b where { {<h?a> ?b ?uri } UNION {dbr:Rhine dbp:country ?uri} };159
;;;When is the movie <A> going to be in cinemas in the Netherlands?;"SELECT DISTINCT ?rel WHERE { <h<A>_(film)> ?p ?o ; dbo:releaseDate ?rel FILTER contains(lcase(str(?o)), ""netherlands"") }";"select distinct ?a where { <h?a_(film)> ?p ?o ; dbo:releaseDate ?rel FILTER contains(lcase(str(?o)), ""netherlands"") }";51
;;;Whom did <A> marry?;SELECT DISTINCT ?uri WHERE { {<h<A>> dbo:spouse ?uri} UNION {?uri dbo:spouse <h<A>>} };select distinct ?a where { {<h?a> dbo:spouse ?uri} UNION {?uri dbo:spouse <h?a>} };144
;;;Which <A> of <B> serves both <C> and <D>?;"SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>> ?uri . ?uri <http://dbpedia.org/ontology/targetAirport> <h<C>_International_Airport> ; <http://dbpedia.org/ontology/targetAirport> <h<D>_Airport> }";"select distinct ?a,?b,?c,?d where { <h?b> <h?a> ?uri . ?uri <http://dbpedia.org/ontology/targetAirport> <h?c_International_Airport> ; <http://dbpedia.org/ontology/targetAirport> <h?d_Airport> }";167
;;;What languages are spoken in <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/language> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/language> ?uri };131
http://dbpedia.org/ontology/Person;;;Who is the daughter of <A> married to?;SELECT DISTINCT ?uri WHERE { <A> dbo:child ?child . ?child dbo:spouse ?uri . ?uri rdfs:label ?string };select distinct ?a where { ?a dbo:child ?child . ?child dbo:spouse ?uri . ?uri rdfs:label ?string };120
;;;What is the <A> of Indigo?;SELECT ?n WHERE { dbr:Indigo <A> ?n };select distinct ?a where { dbr:Indigo ?a ?n };88
http://dbpedia.org/ontology/Band;;;Give me all B-sides of the <A>.;"SELECT DISTINCT ?string WHERE { ?x dbo:musicalArtist <A> ; dbo:bSide ?string }";"select distinct ?a where { ?x dbo:musicalArtist ?a ; dbo:bSide ?string }";151
;;;Which rivers flow into the <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> ; <http://dbpedia.org/ontology/riverMouth> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/River> ; <http://dbpedia.org/ontology/riverMouth> <h?a> }";27
;;;Where is <A> located?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/location> ?uri. ?uri a <http://dbpedia.org/ontology/Place>. };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/location> ?uri. ?uri a <http://dbpedia.org/ontology/Place>. };156
;;;How many emperors did <A> have?;SELECT COUNT(DISTINCT ?uri AS ?uri) WHERE { ?uri <http://dbpedia.org/property/title> <h<A>> . };select distinct ?a where { ?uri <http://dbpedia.org/property/title> <h?a> . };24
;;;What are the names of the <A>?;SELECT DISTINCT ?s WHERE { <h<A>> <http://dbpedia.org/property/members> ?x . ?x foaf:givenName ?s };select distinct ?a where { <h?a> <http://dbpedia.org/property/members> ?x . ?x foaf:givenName ?s };133
;;;Where does <A> start?;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/routeStart> <h<A>> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/routeStart> <h?a> };103
;;;When did <A> proclaim its independence?;SELECT DISTINCT ?date WHERE { <h<A>> <http://dbpedia.org/ontology/foundingDate> ?date };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/foundingDate> ?date };108
http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Person;;Where did <A> <B> die?;PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?uri WHERE { <A>_Lincoln dbo:deathPlace ?uri };select distinct ?a,?b where { ?a_Lincoln dbo:deathPlace ?uri };45
http://dbpedia.org/ontology/Company;;;When was <A> founded?;SELECT DISTINCT xsd:date(?year) WHERE { <A> dbo:foundingYear ?year };select distinct ?a where { ?a dbo:foundingYear ?year };82
;;;In which city is the <A> of <B>?;SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>> ?uri . ?uri a <http://dbpedia.org/class/yago/City108524735> };select distinct ?a,?b where { <h?b> <h?a> ?uri . ?uri a <http://dbpedia.org/class/yago/City108524735> };9
;;;What is the founding year of the <B> that produces <A>?;SELECT DISTINCT xsd:date(?num) WHERE { <h<A>> <h<B>> ?uri . ?uri dbo:foundingYear ?num };select distinct ?a,?b where { <h?a> <h?b> ?uri . ?uri dbo:foundingYear ?num };201
;;;When did the <A> take place?;SELECT DISTINCT ?d WHERE { <h<A>> <http://dbpedia.org/property/date> ?d };select distinct ?a where { <h?a> <http://dbpedia.org/property/date> ?d };171
;;;Which politicians were married to a <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Politician> ; <http://dbpedia.org/ontology/spouse> ?spouse { ?spouse <http://dbpedia.org/ontology/birthPlace> <h<A>y> } UNION { ?spouse <http://dbpedia.org/ontology/birthPlace> ?p . ?p <http://dbpedia.org/ontology/country> <h<A>y> } }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Politician> ; <http://dbpedia.org/ontology/spouse> ?spouse { ?spouse <http://dbpedia.org/ontology/birthPlace> <h?ay> } UNION { ?spouse <http://dbpedia.org/ontology/birthPlace> ?p . ?p <http://dbpedia.org/ontology/country> <h?ay> } }";13
;;;Which U.S. state has the <A> MN?;"SELECT DISTINCT ?uri WHERE { ?uri a yago:WikicatStatesOfTheUnitedStates ; <h<A>> ""MN""^^<http://www.w3.org/1999/02/22-rdf-syntax-ns#langString> }";"select distinct ?a where { ?uri a yago:WikicatStatesOfTheUnitedStates ; <h?a> ""MN""^^<http://www.w3.org/1999/02/22-rdf-syntax-ns#langString> }";194
http://dbpedia.org/ontology/Person;;;When did <A> die?;SELECT DISTINCT xsd:date(?date) WHERE { <A> dbo:deathDate ?date };select distinct ?a where { ?a dbo:deathDate ?date };175
;;;What is the <A> of the <B> composed of?;SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>Composition> ?uri };select distinct ?a,?b where { <h?b> <h?aComposition> ?uri };26
;http://dbpedia.org/ontology/Place;;Who is the <A> of <B>?;SELECT DISTINCT ?string WHERE { <B> <A> ?string };select distinct ?a,?b where { ?b ?a ?string };60
;http://dbpedia.org/ontology/Person;;Which movies did <B> <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Film ; <A>or <B> }";"select distinct ?a,?b where { ?uri rdf:type dbo:Film ; ?aor ?b }";110
http://dbpedia.org/ontology/Place;;;What was the name of the famous battle in 1836 in <A>?;"SELECT ?uri WHERE { ?uri a dbo:MilitaryConflict ; dbo:place <A> ; dbo:date ?date FILTER ( ?date > ""1835-12-31T00:00:00Z""^^xsd:dateTime ) FILTER ( ?date <= ""1836-12-31T00:00:00Z""^^xsd:dateTime ) }";"select distinct ?a where { ?uri a dbo:MilitaryConflict ; dbo:place ?a ; dbo:date ?date FILTER ( ?date > ""1835-12-31T00:00:00Z""^^xsd:dateTime ) FILTER ( ?date <= ""1836-12-31T00:00:00Z""^^xsd:dateTime ) }";206
;;;How many <A> does a baguette have?;SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Baguette> <h<A>> ?n };select distinct ?a where { <http://dbpedia.org/resource/Baguette> <h?a> ?n };20
;;;Give me all libraries <A> before 1400.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Library> ; <h<A>> ?year FILTER ( ?year < 1400 ) }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Library> ; <h?a> ?year FILTER ( ?year < 1400 ) }";169
http://dbpedia.org/ontology/Place;;;Give me all Frisian islands that belong to the <A>.;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type yago:WikicatFrisianIslands ; dbo:country <A> }";"select distinct ?a where { ?uri rdf:type yago:WikicatFrisianIslands ; dbo:country ?a }";38
;http://dbpedia.org/ontology/Artwork;;Which <A> exhibits The <B> by Munch?;SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };select distinct ?a,?b where { ?b ?a ?uri };192
;;;Who became <A> after JFK died?;"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/John_F._Kennedy> <h<A>End> ?x . ?uri <h<A>Start> ?x; a <http://dbpedia.org/ontology/Person>. }";"select distinct ?a where { <http://dbpedia.org/resource/John_F._Kennedy> <h?aEnd> ?x . ?uri <h?aStart> ?x; a <http://dbpedia.org/ontology/Person>. }";19
http://dbpedia.org/ontology/Person;;;Who are the parents of the wife of <A>?;SELECT DISTINCT ?uri WHERE { <A>_of_Spain dbo:spouse ?x . ?x dbo:parent ?uri };select distinct ?a where { ?a_of_Spain dbo:spouse ?x . ?x dbo:parent ?uri };190
http://dbpedia.org/ontology/Band;;;In which <B> did the <A> record their first album?;"SELECT ?studio WHERE { ?album dbo:artist <A> ; rdf:type dbo:Album ; dbo:releaseDate ?date ; <B> ?studio } ORDER BY ASC(?date) LIMIT 1";"select distinct ?a,?b where { ?album dbo:artist ?a ; rdf:type dbo:Album ; dbo:releaseDate ?date ; ?b ?studio }";189
;;;Who founded <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/founders> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/property/founders> ?uri };8
http://dbpedia.org/ontology/Organisation;;;Who is the youngest player in the <A>?;SELECT DISTINCT ?uri WHERE { ?uri dbo:team ?team . ?league dbo:league <A> . ?league dbo:team ?team . ?uri dbo:birthDate ?date } ORDER BY DESC(?date) LIMIT 1;select distinct ?a where { ?uri dbo:team ?team . ?league dbo:league ?a . ?league dbo:team ?team . ?uri dbo:birthDate ?date };95
;;;Which <B>s does <A> play?;SELECT DISTINCT ?uri WHERE { <h<A>> <h<B>> ?uri };select distinct ?a,?b where { <h?a> <h?b> ?uri };119
;;;How many rivers and lakes are in <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT (COUNT(DISTINCT ?uri) AS ?count) WHERE { { ?uri dbo:location <A> ; rdf:type dbo:Lake } UNION { ?uri dct:subject <A> } }";"select distinct ?a where { { ?uri dbo:location ?a ; rdf:type dbo:Lake } UNION { ?uri dct:subject dbc:Rivers_and_streams_of_South_Carolina } }";115
;;;Give me the <B>s of all countries in <A>.;"SELECT DISTINCT ?uri WHERE { ?country dct:subject <A> ; <B> ?uri }";"select distinct ?a,?b where { ?country dct:subject ?a ; ?b ?uri }";138
http://dbpedia.org/ontology/Bridge;;;Which bridges are of the same type as the <A>?;"SELECT DISTINCT ?bridge WHERE { <A> dbo:type ?type . ?bridge dbo:type ?type ; rdf:type dbo:Bridge }";"select distinct ?a where { ?a dbo:type ?type . ?bridge dbo:type ?type ; rdf:type dbo:Bridge }";177
;;;How many companies were founded by the founder of <A>?;SELECT (COUNT(DISTINCT ?x) AS ?c) WHERE { <h<A>> <http://dbpedia.org/ontology/foundedBy> ?uri . ?x <http://dbpedia.org/ontology/foundedBy> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/foundedBy> ?uri . ?x <http://dbpedia.org/ontology/foundedBy> ?uri };101
;;;Show me hiking trails in the <A> where there's no danger of flash floods.;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/trailheads> <h<A>> FILTER NOT EXISTS { ?uri <http://dbpedia.org/property/hazards> <http://dbpedia.org/resource/Flash_flood> } };select distinct ?a where { ?uri <http://dbpedia.org/property/trailheads> <h?a> FILTER NOT EXISTS { ?uri <http://dbpedia.org/property/hazards> <http://dbpedia.org/resource/Flash_flood> } };14
;;;What is the largest state in the <A>?;"PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri dct:subject <A> ; rdf:type dbo:AdministrativeRegion ; dbo:areaTotal ?area } ORDER BY DESC(?area) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri dct:subject ?a ; rdf:type dbo:AdministrativeRegion ; dbo:areaTotal ?area }";148
;;;What were the names of the three ships by <A>?;"PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Ship ; dct:subject <A> ; dct:subject dbc:Exploration_ships }";"select distinct ?a where { ?uri rdf:type dbo:Ship ; dct:subject ?a ; dct:subject dbc:Exploration_ships }";179
;;;List all boardgames by <A>.;PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?uri WHERE { ?uri dbo:publisher <A>_Games };select distinct ?a where { ?uri dbo:publisher ?a_Games };1
;http://dbpedia.org/ontology/Software;;Who <A>ed <B>?;PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?uri WHERE { <B> <A>er ?uri. };select distinct ?a,?b where { ?b ?aer ?uri. };2
http://dbpedia.org/ontology/Airport;;;In which U.S. state is <A> located?;PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?uri WHERE { <A> dbo:location ?uri . ?uri dbo:country res:United_States. };select distinct ?a where { ?a dbo:location ?uri . ?uri dbo:country res:United_States. };4
http://dbpedia.org/ontology/Place;;;Who is the mayor of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:leaderName ?uri };select distinct ?a where { ?a dbo:leaderName ?uri };5
http://dbpedia.org/ontology/Person;;;Where did <A> die?;PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?uri WHERE { <A> dbo:deathPlace ?uri. };select distinct ?a where { ?a dbo:deathPlace ?uri. };7
http://dbpedia.org/ontology/Company;;;Which airports does <A> serve?;SELECT DISTINCT ?uri WHERE { <A> dbo:targetAirport ?uri };select distinct ?a where { ?a dbo:targetAirport ?uri };8
;;;Give me all actors <A> in movies <B>ed by and <A> <D>.;"SELECT DISTINCT ?uri WHERE { ?x <B>or <D> ; <A> <D> { ?x <A> ?uri } UNION { ?x <A> ?uri } }";"select distinct ?a,?b,?c,?d where { ?x ?bor ?d ; ?a ?d { ?x ?a ?uri } UNION { ?x dbp:starring ?uri } }";9
http://dbpedia.org/ontology/Place;;;What are the official languages of the <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:officialLanguage ?uri };select distinct ?a where { ?a dbo:officialLanguage ?uri };10
http://dbpedia.org/ontology/Place;;;Give me all Danish films.;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; dbo:country <A> }";"select distinct ?a where { ?uri rdf:type dbo:Film ; dbo:country ?a }";11
;http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Person;Which movies <A> <B> were directed by <C>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; <A> <B> ; dbo:director <C> }";"select distinct ?a,?b,?c where { ?uri rdf:type dbo:Film ; ?a ?b ; dbo:director ?c }";12
http://dbpedia.org/ontology/Person;;;Give me the grandchildren of <A>.;SELECT DISTINCT ?uri WHERE { <A> dbo:child ?child . ?child <http://dbpedia.org/property/children> ?uri };select distinct ?a where { ?a dbo:child ?child . ?child <http://dbpedia.org/property/children> ?uri };13
http://dbpedia.org/ontology/Device;;;Which other weapons did the <B> of the <A> develop?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Weapon ; <B> ?x . <A> <B> ?x FILTER ( ?uri != <A> ) }";"select distinct ?a,?b where { ?uri rdf:type dbo:Weapon ; ?b ?x . ?a ?b ?x FILTER ( ?uri != ?a ) }";14
http://dbpedia.org/ontology/Company;;;Who is the <B> of <A>?;SELECT DISTINCT ?uri WHERE { <A> <B> ?uri };select distinct ?a,?b where { ?a ?b ?uri };15
;;;Which monarchs were married to a <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Monarch ; dbo:spouse ?spouse { ?spouse dbo:birthPlace <A>y } UNION { ?spouse dbo:birthPlace ?p . ?p dbo:country <A>y } }";"select distinct ?a where { ?uri rdf:type dbo:Monarch ; dbo:spouse ?spouse { ?spouse dbo:birthPlace ?ay } UNION { ?spouse dbo:birthPlace ?p . ?p dbo:country ?ay } }";17
http://dbpedia.org/ontology/ComicsCharacter;;;Who created the comic <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:creator ?uri };select distinct ?a where { ?a dbo:creator ?uri };19
http://dbpedia.org/ontology/Event;;;Give me the <A> astronauts.;SELECT DISTINCT ?uri WHERE { ?uri dbo:mission <A> };select distinct ?a where { ?uri dbo:mission ?a };20
